content_key|is_list|locale|language|text
commons__sitemap__protocol_res|False||Español|PROTOCOL RESULT
commons__sitemap__escala_res|False||Español|SCALE RESULT
commons__form__options_labels__nivel_educativo__ninguno|False||Español|None
commons__form__options_labels__nivel_educativo__nivel_primario|False||Español|Complete primary level
commons__form__options_labels__nivel_educativo__nivel_secundario|False||Español|Complete secondary level
commons__form__options_labels__nivel_educativo__nivel_terciario_univer|False||Español|Complete tertiary or university level
commons__form__options_labels__biological_sex__female|False||Español|Feminine
commons__form__options_labels__biological_sex__male|False||Español|Male
commons__form__options_labels__gender__female|False||Español|Feminine
commons__form__options_labels__gender__male|False||Español|Male
commons__form__options_labels__gender__non-binary|False||Español|Not binary
commons__form__options_labels__gender__gender-fluid|False||Español|Gender fluid
commons__form__options_labels__gender__other|False||Español|Other
commons__form__option_values__nivel_educativo|True||Español|[&quot;none&quot;, &quot;primary_level&quot;, &quot;secondary_level&quot;, &quot;tertiary_level_univer&quot;]
commons__form__option_values__biological_sex|True||Español|[&quot;female&quot;, &quot;male&quot;]
commons__form__option_values__gender|True||Español|[&quot;female&quot;, &quot;male&quot;, &quot;non-binary&quot;, &quot;gender-fluid&quot;, &quot;other&quot;]
commons__form__placeholders__first_name|False||Español|Name
commons__form__placeholders__last_name|False||Español|Surname
commons__form__placeholders__email|False||Español|E-mail
commons__form__placeholders__mobile_phone|False||Español|Phone number
commons__form__placeholders__address|False||Español|Direction
commons__form__placeholders__city|False||Español|Town
commons__form__placeholders__country|False||Español|Country
commons__form__placeholders__biological_sex|False||Español|Biological sex
commons__form__placeholders__gender|False||Español|Gender
commons__form__placeholders__spoken_language|False||Español|Idiom
commons__form__placeholders__ocupacion|False||Español|Occupation
commons__form__placeholders__info_obra_social_prepaga|False||Español|Social work information
commons__form__placeholders__nivel_educativo|False||Español|Education level
commons__form__labels__id|False||Español|# ID
commons__form__labels__first_name|False||Español|Name
commons__form__labels__birthday|False||Español|Date of birth
commons__form__labels__email|False||Español|E-mail
commons__form__labels__mobile_phone|False||Español|Phone number
commons__form__labels__address|False||Español|Direction
commons__form__labels__city|False||Español|Town
commons__form__labels__country|False||Español|Country
commons__form__labels__biological_sex|False||Español|Biological sex
commons__form__labels__gender|False||Español|Gender
commons__form__labels__spoken_language|False||Español|Idiom
commons__form__labels__ocupacion|False||Español|Occupation
commons__form__labels__info_obra_social_prepaga|False||Español|Social work information
commons__form__labels__nivel_educativo|False||Español|Education level
calendar__modals__edit_appointment__title|False||Español|Edit appointment
calendar__modals__edit_appointment__body__patient|False||Español|Patient:
calendar__modals__edit_appointment__body__datetime|False||Español|Date and Time:
calendar__modals__edit_appointment__buttons__confirm_update|False||Español|Save Changes
calendar__modals__edit_appointment__buttons__delete|False||Español|Delete appointment
calendar__modals__edit_appointment__confirm__delete__title|False||Español|DELETE APPOINTMENT
calendar__modals__edit_appointment__confirm__delete__body|False||Español|The appointment will be removed from your agenda and the patient&#39;s calendar
calendar__modals__edit_appointment__confirm__delete__buttons__cancel|False||Español|Cancel
calendar__modals__edit_appointment__confirm__delete__buttons__confirm|False||Español|Ok delete
calendar__modals__edit_appointment__toasts__udpate__success|False||Español|The quote was edited successfully
calendar__modals__edit_appointment__toasts__udpate__error|False||Español|There was an error, the changes were not saved
calendar__modals__edit_appointment__toasts__delete__success|False||Español|The appointment was successfully deleted
calendar__modals__edit_appointment__toasts__delete__error|False||Español|There was an error, the appointment was not deleted
calendar__no_events_content__calendar_filtered|False||Español|the patient has no events recorded this year
calendar__no_events_content__calendar_mobile|False||Español|Has no events this month
home__header__welcome|False||Español|Hello,
home__header__button|False||Español|My agenda
home__patients_lists__today_patients_title|False||Español|Patients of the day
home__patients_lists__all_patients_title|False||Español|My Patients
home__patients_lists__archived_patients_title|False||Español|Archived patients
home__patients_lists__patient_lists_header|True||Español|[&quot;Surname and Name&quot;, &quot;Next appointment&quot;, &quot;Status&quot;, &quot;Edit&quot;]
home__patients_lists__today_patient_lists_header|True||Español|[&quot;Surname and Name&quot;, &quot;Appointment&quot;, &quot;Status&quot;, &quot;Edit&quot;]
home__patients_lists__inactive_patient_lists_header|True||Español|[&quot;Last name and name&quot;, &quot;&quot;]
home__patients_lists__alert_empty_list|False||Español|From here you can access the Clinical Histories. Register your first patient
home__patients_lists__alert_empty_active_list|False||Español|You do not currently have any active patients. Register a new patient or unarchive a patient.
home__patients_lists__filtered_patients__title|False||Español|Filtered patients
home__patients_lists__filtered_patients__placeholder|False||Español|Filter patients
home__patients_lists__filtered_patients__header|True||Español|[&quot;Match found&quot;, &quot;Appointment&quot;, &quot;Status&quot;, &quot;Edit&quot;]
home__patients_lists__app_icon_tooltip__not_registered|False||Español|The patient was not registered with Sigmind.
home__patients_lists__app_icon_tooltip__registered|False||Español|The patient has already entered Sigmind.
home__patients_lists__edit_icon_tooltip|False||Español|Edit personal data
home__patients_lists__add_new_date|False||Español|Make an appointment
home__patients_lists__activate_patient|False||Español|Unarchive patient
home__form__form_title|False||Español|Register patient
home__form__form_subsection_title|False||Español|To invite the patient to use Sigmind you will have to enter their e-mail and phone
home__form__server_response__success|False||Español|You registered {patient_full_name} in My Patients
home__form__server_response__success_btn|False||Español|See Clinical History
home__form__server_response__app_invite_sent|False||Español|The invitation was sent to the patient to register in the application
home__form__server_response__go_to_clinical_history|False||Español|Go to medical history
home__form__invite_patient_app_button|False||Español|Invite to app
clinical_history__name|False||Español|MEDICAL HISTORY
clinical_history__notes__notes_title|False||Español|Today&#39;s Notes
clinical_history__notes__passed_notes_title|False||Español|Previous Notes
clinical_history__notes__alert_empty_passed_notes|False||Español|You haven&#39;t created any notes yet
clinical_history__symptoms__title|False||Español|Symptoms
clinical_history__symptoms__subtitle|False||Español|Symptoms presented by the patient and their intensity
clinical_history__symptoms__current_symptoms|False||Español|Current symptoms
clinical_history__symptoms__remission_symptoms|False||Español|Symptoms in remission
clinical_history__symptoms__new_symptom_form__title|False||Español|New symptom
clinical_history__symptoms__new_symptom_form__symptom|False||Español|Symptom
clinical_history__symptoms__new_symptom_form__description|False||Español|Description
clinical_history__symptoms__new_symptom_form__intensity_range|False||Español|Intensity
clinical_history__symptoms__new_symptom_form__button|False||Español|Add symptom
clinical_history__symptoms__icons_tooltips__delete|False||Español|Remove symptom
clinical_history__symptoms__icons_tooltips__disable_delete|False||Español|It cannot be removed. If the patient no longer exhibits this symptom, indicate remission.
clinical_history__symptoms__icons_tooltips__history|False||Español|Symptom evolution
clinical_history__symptoms__icons_tooltips__remission|False||Español|Indicate remission (will no longer appear in current symptoms, but will remain in the history)
clinical_history__symptoms__icons_tooltips__active|False||Español|Remark the symptom as active.
clinical_history__symptoms__remission_confirm__title|False||Español|INDICATE REMISSION OF SYMPTOM
clinical_history__symptoms__remission_confirm__body|False||Español|It will no longer be visible in Current symptoms and will go to the list of Symptoms in remission. Indicate remission?
clinical_history__symptoms__remission_confirm__buttons__confirmation|False||Español|Yes continue
clinical_history__symptoms__remission_confirm__buttons__cancel|False||Español|No, cancel
clinical_history__diagnoses__title|False||Español|Diagnostics
clinical_history__diagnoses__input__empty_label|False||Español|Diagnosis not found
clinical_history__diagnoses__input__placeholder|False||Español|Diagnosis
clinical_history__vital_events__title|False||Español|Vital Events
clinical_history__vital_events__subtitle|False||Español|Significant events in the patient&#39;s life
clinical_history__vital_events__new_event__title|False||Español|New Event
clinical_history__vital_events__new_event__event|False||Español|Vital event
clinical_history__vital_events__new_event__description|False||Español|Description
clinical_history__vital_events__new_event__button|False||Español|Add event
clinical_history__vital_events__icons_tootips__details|False||Español|See details
clinical_history__vital_events__icons_tootips__delete|False||Español|Delete event
clinical_history__prescriptions__title|False||Español|Pharmacological Plan
clinical_history__prescriptions__new_drug__title|False||Español|Add Drug
clinical_history__prescriptions__new_drug__form__input__placeholder|False||Español|Drug presentation
clinical_history__prescriptions__new_drug__form__input__empty_label|False||Español|Drug not found
clinical_history__prescriptions__actual_plan__title|False||Español|Current Plan
clinical_history__prescriptions__actual_plan__subtitle|False||Español|Update the shot scheme when necessary
clinical_history__prescriptions__actual_plan__not_saved_warning|False||Español|The new plan is not saved
clinical_history__prescriptions__actual_plan__no_plan_warning|False||Español|The patient does not have a pharmacological plan indicated
clinical_history__prescriptions__actual_plan__save_button|False||Español|Save Plan
clinical_history__prescriptions__actual_plan__cancel_button|False||Español|Cancel changes
clinical_history__prescriptions__plans_history__title|False||Español|History of drug plans
clinical_history__prescriptions__plans_history__empty_history|False||Español|The patient has no prior plans
clinical_history__prescriptions__plans_history__empty_pharmacological_plan|False||Español|The defined drug plan does not contain prescriptions
clinical_history__prescriptions__remove_drug__title|False||Español|REMOVE DRUG
clinical_history__prescriptions__remove_drug__body|False||Español|Are you sure you want to remove the drug from the drug plan?
clinical_history__prescriptions__remove_drug__confirm_text|False||Español|Yes, delete
clinical_history__prescriptions__remove_drug__cancel_text|False||Español|No, cancel
clinical_history__prescriptions__send_prescription__title|False||Español|Send drug plan to patient:
clinical_history__prescriptions__send_prescription__subtitle|False||Español|You will be notified in the app and by email
clinical_history__prescriptions__send_prescription__send_button|False||Español|Send
clinical_history__prescriptions__send_prescription__save_and_send_button|False||Español|Keep and send
clinical_history__prescriptions__send_prescription__alerts__empty_prescription|False||Español|The current drug plan contains drugs with no assigned shots. To save the plan, you must either eliminate the drug or assign it at least one shot.
clinical_history__prescriptions__icons_tooltips__breakfast|False||Español|Breakfast
clinical_history__prescriptions__icons_tooltips__lunch|False||Español|Lunch
clinical_history__prescriptions__icons_tooltips__snack|False||Español|Snack
clinical_history__prescriptions__icons_tooltips__dinner|False||Español|Dinner
clinical_history__prescriptions__icons_tooltips__bed|False||Español|At bedtime
clinical_history__prescriptions__icons_tooltips__fractions|False||Español|Tablet or tablet fraction
clinical_history__prescriptions__treatments__title|False||Español|Other therapies
clinical_history__prescriptions__treatments__tms__checkbox_label|False||Español|Attend TMS treatment
clinical_history__prescriptions__treatments__tms__sessions|False||Español|Sessions:
clinical_history__evolution_chart__title|False||Español|Evolution charts
clinical_history__evolution_chart__subtitle|False||Español|Monitor changes in symptoms and speech. Identify your relationship with modifications in the treatment plan and vital events.
clinical_history__evolution_chart__tooltip__problem|False||Español|Problem
clinical_history__evolution_chart__tooltip__vital_event|False||Español|Vital event
clinical_history__evolution_chart__tooltip__pharmacological_plan_change|False||Español|Pharmacological change
clinical_history__evolution_chart__symptoms__title|False||Español|Symptoms
clinical_history__evolution_chart__symptoms__empty_text|False||Español|You need to record more symptoms to be able to see them on the graph.
clinical_history__evolution_chart__escalas__title|False||Español|Scales
clinical_history__evolution_chart__escalas__subtitle|False||Español|Click on the points of the graph to access the detail of the patient&#39;s response.
clinical_history__evolution_chart__escalas__empty_text|False||Español|You need your patient to answer more scales to see them on the graph.
clinical_history__evolution_chart__escalas__not_registered_in_app|False||Español|Your patient is not registered in the application. Invite him to sign up to use the scales.
clinical_history__evolution_chart__escalas__select_item_placeholder|False||Español|Select the scale you want to display on the chart:
clinical_history__evolution_chart__protocols__title|False||Español|Protocols
clinical_history__evolution_chart__protocols__subtitle|False||Español|Click on the points of the graph to access the detail of the patient&#39;s report.
clinical_history__evolution_chart__protocols__empty_text|False||Español|You need your patient to answer more protocols to see them on the graph.
clinical_history__evolution_chart__protocols__not_registered_in_app|False||Español|Your patient is not registered in the application. Invite him to sign up to use the protocols.
clinical_history__evolution_chart__protocols__select_item_placeholder|False||Español|Select the item of the protocol that you want to see in the graph:
clinical_history__evolution_chart__alert_empty_graph|False||Español|Record the patient&#39;s symptoms and invite them to the application to start visualizing data
clinical_history__lab_banner__title|False||Español|Mind Laboratory
clinical_history__lab_banner__scales__title|False||Español|Clinical Scales
clinical_history__lab_banner__scales__text|False||Español|The patient will complete them out of consultation. View the results and easily compare them with previous results to detect changes.
clinical_history__lab_banner__speech_analisis__title|False||Español|Speech analysis
clinical_history__lab_banner__speech_analisis__text|False||Español|Complement your analysis of the speech with an automatic analysis of recordings that the patient sends out of the consultation. Evaluate how the emotionality and complexity of your speech evolves.
clinical_history__lab_banner__adherence_to_treatment__title|False||Español|Adherence to treatment
clinical_history__lab_banner__adherence_to_treatment__text|False||Español|Visualize adherence to the pharmacological plan. The patient will receive reminders according to the plan you indicate and each day he will report if he has been able to take the medication.
clinical_history__lab_banner__text|False||Español|Invite the patient to download the application in order to use these features.
clinical_history__lab_banner__button|False||Español|Send invitation
mind_lab__title|False||Español|Mind Laboratory
mind_lab__link_button|False||Español|Back to Clinical History
mind_lab__recent_activity__title|False||Español|Recent activity
mind_lab__recent_activity__empty_data|False||Español|Here you will see the results of the clinical scales and the recordings of your patient
mind_lab__recent_activity__link_to__escalares|False||Español|See answer
mind_lab__recent_activity__link_to__protocolres|False||Español|See metrics obtained
mind_lab__word_cloud__title|False||Español|Content of the stories
mind_lab__word_cloud__subtitle|False||Español|Most frequent words in the last 5 recordings of the protocols.
mind_lab__word_cloud__empty_cloud_alert|False||Español|There are no recordings yet. Remind the patient to use Sigmind to begin viewing data.
mind_lab__pharmacological_adhesion__title|False||Español|Adherence to the pharmacological plan
mind_lab__pharmacological_adhesion__subtitle|False||Español|Days in which the patient indicated having taken the medication (last 7 days).
mind_lab__pharmacological_adhesion__empty_adherance_alert|False||Español|The patient did not record having taken his medication in the last 7 days.
mind_lab__pharmacological_adhesion__no_adhesion_to_calculate|False||Español|This patient does not have a drug plan indicated.
edit_patient__app_info_title|False||Español|App information
edit_patient__personal_info_title|False||Español|Personal information
edit_patient__address_title|False||Español|Location
edit_patient__server_response__edit_patient_info__success|False||Español|Data updated correctly
edit_patient__server_response__edit_patient_info__success_link|False||Español|Go to medical history
edit_patient__server_response__edit_patient_info__error|False||Español|Error editing patient
protocol_result__title|False||Español|PATIENT STORY
protocol_result__slogan|False||Español|Locker
protocol_result__date_creation|False||Español|Recording date
protocol_result__audio|False||Español|Audio
protocol_result__transcript|False||Español|Transcription
protocol_result__item_number|False||Español|Item number
protocol_result__protocol_loading|False||Español|The protocol is being received from the patient&#39;s device
protocol_result__transcript_in_progress|False||Español|The audio of this item is being transcribed
protocol_result__transcript_failed|False||Español|Audio could not be transcribed correctly
protocol_result__names__contame_que_hiciste_en_tu_ultimo_dia|False||Español|Tell me what you did on your last day
protocol_result__names__contame_que_hiciste_en_los_ultimos_7_dias|False||Español|Tell me what you did in the last 7 days
doctors_manager__form__fields__labels__first_name|False||Español|Name
protocol_result__feature_extraction__processing|False||Español|Processing ...
escala__cape42__item_35__answer_2|False||Español|Frequently
escala__cape42__item_35__answer_3|False||Español|Forever
escala__cape42__item_36__answer_0|False||Español|Never
escala__cape42__item_36__answer_1|False||Español|Sometimes
escala__cape42__item_36__answer_2|False||Español|Frequently
escala__cape42__item_36__answer_3|False||Español|Forever
escala__cape42__item_37__answer_0|False||Español|Never
escala__cape42__item_37__answer_1|False||Español|Sometimes
escala__cape42__item_37__answer_2|False||Español|Frequently
escala__cape42__item_37__answer_3|False||Español|Forever
escala__cape42__item_38__answer_0|False||Español|Never
escala__cape42__item_38__answer_1|False||Español|Sometimes
escala__cape42__item_38__answer_2|False||Español|Frequently
escala__cape42__item_38__answer_3|False||Español|Forever
escala__cape42__item_39__answer_0|False||Español|Never
escala__cape42__item_39__answer_1|False||Español|Sometimes
escala__cape42__item_39__answer_2|False||Español|Frequently
escala__cape42__item_39__answer_3|False||Español|Forever
escala__cape42__item_40__answer_0|False||Español|Never
escala__cape42__item_40__answer_1|False||Español|Sometimes
escala__cape42__item_40__answer_2|False||Español|Frequently
escala__cape42__item_40__answer_3|False||Español|Forever
escala__cape42__item_41__answer_0|False||Español|Never
escala__cape42__item_41__answer_1|False||Español|Sometimes
escala__cape42__item_41__answer_2|False||Español|Frequently
escala__cape42__item_41__answer_3|False||Español|Forever
escala__cape42__item_42__answer_0|False||Español|No discomfort
escala__cape42__item_42__answer_1|False||Español|Slight discomfort
escala__cape42__item_42__answer_2|False||Español|Quite discomfort
escala__cape42__item_42__answer_3|False||Español|Much discomfort
escala__cape42__item_43__answer_0|False||Español|No discomfort
escala__cape42__item_43__answer_1|False||Español|Slight discomfort
escala__cape42__item_43__answer_2|False||Español|Quite discomfort
escala__cape42__item_43__answer_3|False||Español|Much discomfort
escala__cape42__item_44__answer_0|False||Español|No discomfort
escala__cape42__item_44__answer_1|False||Español|Slight discomfort
escala__cape42__item_44__answer_2|False||Español|Quite discomfort
escala__cape42__item_44__answer_3|False||Español|Much discomfort
escala__cape42__item_45__answer_0|False||Español|No discomfort
escala__cape42__item_45__answer_1|False||Español|Slight discomfort
escala__cape42__item_45__answer_2|False||Español|Quite discomfort
escala__cape42__item_45__answer_3|False||Español|Much discomfort
escala__cape42__item_46__answer_0|False||Español|No discomfort
escala__cape42__item_46__answer_1|False||Español|Slight discomfort
escala__cape42__item_46__answer_2|False||Español|Quite discomfort
escala__cape42__item_46__answer_3|False||Español|Much discomfort
escala__cape42__item_47__answer_0|False||Español|No discomfort
escala__cape42__item_47__answer_1|False||Español|Slight discomfort
escala__cape42__item_47__answer_2|False||Español|Quite discomfort
escala__cape42__item_47__answer_3|False||Español|Much discomfort
escala__cape42__item_48__answer_0|False||Español|No discomfort
escala__cape42__item_48__answer_1|False||Español|Slight discomfort
escala__cape42__item_48__answer_2|False||Español|Quite discomfort
escala__cape42__item_48__answer_3|False||Español|Much discomfort
escala__cape42__item_49__answer_0|False||Español|No discomfort
escala__cape42__item_49__answer_1|False||Español|Slight discomfort
escala__cape42__item_49__answer_2|False||Español|Quite discomfort
escala__cape42__item_49__answer_3|False||Español|Much discomfort
escala__cape42__item_50__answer_0|False||Español|No discomfort
escala__cape42__item_50__answer_1|False||Español|Slight discomfort
escala__cape42__item_50__answer_2|False||Español|Quite discomfort
escala__cape42__item_50__answer_3|False||Español|Much discomfort
escala__cape42__item_51__answer_0|False||Español|No discomfort
escala__cape42__item_51__answer_1|False||Español|Slight discomfort
escala__cape42__item_51__answer_2|False||Español|Quite discomfort
escala__cape42__item_51__answer_3|False||Español|Much discomfort
escala__cape42__item_52__answer_0|False||Español|No discomfort
escala__cape42__item_52__answer_1|False||Español|Slight discomfort
escala__cape42__item_52__answer_2|False||Español|Quite discomfort
escala__cape42__item_52__answer_3|False||Español|Much discomfort
escala__cape42__item_53__answer_0|False||Español|No discomfort
escala__cape42__item_53__answer_1|False||Español|Slight discomfort
escala__cape42__item_53__answer_2|False||Español|Quite discomfort
escala__cape42__item_53__answer_3|False||Español|Much discomfort
escala__cape42__item_54__answer_0|False||Español|No discomfort
escala__cape42__item_54__answer_1|False||Español|Slight discomfort
escala__cape42__item_54__answer_2|False||Español|Quite discomfort
escala__cape42__item_54__answer_3|False||Español|Much discomfort
escala__cape42__item_55__answer_0|False||Español|No discomfort
escala__cape42__item_55__answer_1|False||Español|Slight discomfort
escala__cape42__item_55__answer_2|False||Español|Quite discomfort
escala__cape42__item_55__answer_3|False||Español|Much discomfort
escala__cape42__item_56__answer_0|False||Español|No discomfort
escala__cape42__item_56__answer_1|False||Español|Slight discomfort
escala__cape42__item_56__answer_2|False||Español|Quite discomfort
escala__cape42__item_56__answer_3|False||Español|Much discomfort
protocol_result__names__síntomas_y_manifestaciones|False||Español|Symptoms and manifestations
protocol_result__names__recuerdos_y_expectativas|False||Español|Memories and expectations
protocol_result__names__imágenes|False||Español|Images
protocol_result__names__amt_1|False||Español|AMT 1
protocol_result__names__amt_2|False||Español|AMT 2
protocol_result__names__protocolo_ketamina_preguntas_1|False||Español|Ketamine Protocol Questions 1
protocol_result__names__mnésica|False||Español|Mnesic
protocol_result__names__[deprecated]eidética|False||Español|Eidetic
protocol_result__names__eidética|False||Español|Eidetic
protocol_result__names__mnésica_reciente|False||Español|Recent Mnesic
protocol_result__names__social|False||Español|Social
protocol_result__names__relato_7_días|False||Español|Story 7 days
protocol_result__names__test_de_rorschach|False||Español|Rorschach test
protocol_result__names__antartida_2020_-_version_1|False||Español|Antarctica 2020 V1
protocol_result__names__adhoc_whatsapp|False||Español|Adhoc WhatsApp
protocol_result__feature_extraction__title|False||Español|FEATURES
protocol_result__feature_extraction__last_values_empty|False||Español|Insufficient data
protocol_result__feature_extraction__invalid_value|False||Español|Invalid data
protocol_result__feature_extraction__not_ready|False||Español|The metrics for this item are still being calculated
protocol_result__feature_extraction__sumary_table_header|True||Español|[&quot;Measure&quot;, &quot;Value&quot;, &quot;Population distribution&quot;, &quot;Average value of the patient&quot;, &quot;Explanation&quot;, &quot;&quot;]
protocol_result__feature_extraction__feature_category__complexity__flesch_reading_ease__references|False||Español|<ul><li>Thomas, P., Leudar, I., Newby, D., &amp; Johnston, M. (1993). Syntactic processing and written language output in first onset psychosis. Journal of communication disorders, 26 (4), 209-230.</li><li> Barch, DM, &amp; Berenbaum, H. (1997). The effect of language production manipulations on negative thought disorder and discourse coherence disturbances in schizophrenia. Psychiatry Research, 71 (2), 115-127.</li></ul>
protocol_result__feature_extraction__feature_category__pitch__pitch_mean__name|False||Español|Main tone of speech
protocol_result__feature_extraction__feature_category__pitch__pitch_mean__short_explanation|False||Español|Low values of the main tone are associated with features present in depressive conditions.
protocol_result__feature_extraction__feature_category__pitch__pitch_mean__large_explanation|False||Español|<p>Various studies have studied the effect of the fundamental tone of speech (pitch) with depressive features associating low values of the fundamental tone with high values of expression of depressive symptoms.</br> Some studies also find pitch levels informative to predict first psychotic episodes.</p>
protocol_result__feature_extraction__feature_category__pitch__pitch_mean__references|False||Español|<ul><li>Wang, J., Zhang, L., Liu, T., Pan, W., Hu, B., &amp; Zhu, T. (2019). Acoustic differences between healthy and depressed people: a cross-situation study. BMC psychiatry, 19 (1), 1-12.</li><li> S. Scherer, GM Lucas, J. Gratch, A. Rizzo and LP Morency, &#39;Self-Reported Symptoms of Depression and PTSD Are Associated with Reduced Vowel Space in Screening Interviews&#39;, IEEE Trans. Affect. Comput., 2016</li><li> Agurto, C., Pietrowicz, M., Norel, R., Eyigoz, EK, Stanislawski, E., Cecchi, G., &amp; Corcoran, C. (2020, July). Analyzing acoustic and prosodic fluctuations in free speech to predict psychosis onset in high-risk youths. In 2020 42nd Annual International Conference of the IEEE Engineering in Medicine &amp; Biology Society (EMBC) (pp. 5575-5579). IEEE.</li></ul>
protocol_result__feature_extraction__feature_category__pitch__pitch_std__name|False||Español|Variation in tone of speech
protocol_result__feature_extraction__feature_category__pitch__pitch_std__short_explanation|False||Español|The decrease in the variation in the tone of speech may be related to features present in depressive pictures.
protocol_result__feature_extraction__feature_category__pitch__pitch_std__large_explanation|False||Español|<p>Various studies have studied the effect on the variations of the fundamental tone of speech (pitch) with depressive features, associating a low variation of the fundamental tone with high values on different depression scales.</br> Some studies also find pitch variations informative to predict first psychotic episodes.</p>
protocol_result__feature_extraction__feature_category__pitch__pitch_std__references|False||Español|<ul><li>Wang, J., Zhang, L., Liu, T., Pan, W., Hu, B., &amp; Zhu, T. (2019). Acoustic differences between healthy and depressed people: a cross-situation study. BMC psychiatry, 19 (1), 1-12.</li><li> Cannizzaro, M., Harel, B., Reilly, N., Chappell, P., &amp; Snyder, PJ (2004). Voice acoustical measurement of the severity of major depression. Brain and cognition, 56 (1), 30-35.</li><li> Horwitz, R., Quatieri, TF, Helfer, BS, Yu, B., Williamson, JR, &amp; Mundt, J. (2013, May). On the relative importance of vocal source, system, and prosody in human depression. In 2013 IEEE International Conference on Body Sensor Networks (pp. 1-6). IEEE.</li><li> S. Scherer, GM Lucas, J. Gratch, A. Rizzo and LP Morency, &#39;Self-Reported Symptoms of Depression and PTSD Are Associated with Reduced Vowel Space in Screening Interviews&#39;, IEEE Trans. Affect. Comput., 2016.</li></ul>
protocol_result__feature_extraction__word_cloud__title|False||Español|Story content
escala_result__title|False||Español|Mind Laboratory
escala_result__escala__title|False||Español|Scale
escala_result__escala__names__cape42|False||Español|Cape 42
escala_result__escala__names__beck_bdi2|False||Español|Beck BDI-2
escala_result__escala__names__phq9|False||Español|PHQ-9
escala_result__escala__names__phq9-ar|False||Español|PHQ-9 AR
escala_result__escala__names__phq9-mx|False||Español|PHQ-9 MX
escala_result__escala__names__k10|False||Español|K10
escala_result__escala__names__gad7|False||Español|GAD-7
escala_result__escala__function_names__cape42__global_distress|False||Español|Global distress
escala_result__escala__function_names__beck_bdi2__score|False||Español|Score
escala_result__escala__function_names__phq9__score|False||Español|Score
escala_result__escala__function_names__phq9-ar__score|False||Español|Score
escala_result__escala__function_names__phq9-mx__score|False||Español|Score
escala_result__escala__function_names__k10__score|False||Español|Score
escala_result__escala__function_names__gad7__score|False||Español|Score
escala_result__escala__escala_info__name|False||Español|Scale name
escala_result__escala__escala_info__creation_date|False||Español|Creation date
escala_result__escala__escala_info__fill_up_date|False||Español|Answer date
escala_result__calculations__title|False||Español|Results calculation
escala_result__calculations__calcs__cape42|False||Español|<p>The questionnaire was designed to investigate psychotic experiences throughout life in the general population. For this scale, no cut-off points were defined that determine the presence of psychosis because it was thought based on symptomatic dimensions, and not in relation to categorical diagnoses.</p>
escala_result__calculations__calcs__k10|False||Español|<p>It consists of 10 items with a five-point Likert-type response format: always, many times, sometimes, rarely and never. The “never” response is assigned a scalar value of 1 and the “always” response, 5 points.</p><p> <b>The sum of the scores has a minimum of 10 and a maximum of 50.</b></p><p> The instrument ranges have four levels:</p><ul><li> Low risk of suffering from psychological distress (10-15 points)</li><li> Moderate risk of suffering from psychological distress (16-21 points)</li><li> High risk of suffering from psychological distress (22- 29 points)</li><li> Very high risk of suffering from psychological distress (30-50 points)</li></ul> References:<ul><li> Andrews, G., &amp; Slade, T. (2001). Interpreting scores on the Kessler psychological distress scale (K10). Australian and New Zealand journal of public health, 25 (6), 494-497.</li></ul>
doctors_manager__form__fields__placeholders__last_name|False||Español|Surname
doctors_manager__form__fields__placeholders__country|False||Español|Country
doctors_manager__form__server__error__user_email_already_exists|False||Español|There is already a user with this email
escala__cape42__item_57__answer_0|False||Español|No discomfort
escala__cape42__item_57__answer_1|False||Español|Slight discomfort
escala__cape42__item_57__answer_2|False||Español|Quite discomfort
escala__cape42__item_57__answer_3|False||Español|Much discomfort
escala__cape42__item_58__answer_0|False||Español|No discomfort
escala__cape42__item_58__answer_1|False||Español|Slight discomfort
escala__cape42__item_58__answer_2|False||Español|Quite discomfort
escala__cape42__item_58__answer_3|False||Español|Much discomfort
escala__cape42__item_59__answer_0|False||Español|No discomfort
escala__cape42__item_59__answer_1|False||Español|Slight discomfort
escala__cape42__item_59__answer_2|False||Español|Quite discomfort
escala__cape42__item_59__answer_3|False||Español|Much discomfort
escala__cape42__item_60__answer_0|False||Español|No discomfort
escala__cape42__item_60__answer_1|False||Español|Slight discomfort
escala__cape42__item_60__answer_2|False||Español|Quite discomfort
escala__cape42__item_60__answer_3|False||Español|Much discomfort
escala__cape42__item_61__answer_0|False||Español|No discomfort
escala__cape42__item_61__answer_1|False||Español|Slight discomfort
escala__cape42__item_61__answer_2|False||Español|Quite discomfort
escala__cape42__item_61__answer_3|False||Español|Much discomfort
escala__cape42__item_62__answer_0|False||Español|No discomfort
escala__cape42__item_62__answer_1|False||Español|Slight discomfort
escala__cape42__item_62__answer_2|False||Español|Quite discomfort
escala__cape42__item_62__answer_3|False||Español|Much discomfort
escala__cape42__item_63__answer_0|False||Español|No discomfort
escala__cape42__item_63__answer_1|False||Español|Slight discomfort
escala__cape42__item_63__answer_2|False||Español|Quite discomfort
escala__cape42__item_63__answer_3|False||Español|Much discomfort
escala__cape42__item_64__answer_0|False||Español|No discomfort
escala__cape42__item_64__answer_1|False||Español|Slight discomfort
escala__cape42__item_64__answer_2|False||Español|Quite discomfort
escala__cape42__item_64__answer_3|False||Español|Much discomfort
escala__cape42__item_65__answer_0|False||Español|No discomfort
escala__cape42__item_65__answer_1|False||Español|Slight discomfort
escala__cape42__item_65__answer_2|False||Español|Quite discomfort
