content_key|is_list|locale|language|text
escala__cape42__item_48__answer_0|false||Español|Ningún malestar
escala__cape42__item_48__answer_1|false||Español|Ligero malestar
escala__cape42__item_48__answer_2|false||Español|Bastante malestar
escala__cape42__item_48__answer_3|false||Español|Mucho malestar
escala__cape42__item_49__answer_0|false||Español|Ningún malestar
escala__cape42__item_49__answer_1|false||Español|Ligero malestar
escala__cape42__item_49__answer_2|false||Español|Bastante malestar
escala__cape42__item_49__answer_3|false||Español|Mucho malestar
escala__cape42__item_50__answer_0|false||Español|Ningún malestar
escala__cape42__item_50__answer_1|false||Español|Ligero malestar
escala__cape42__item_50__answer_2|false||Español|Bastante malestar
escala__cape42__item_50__answer_3|false||Español|Mucho malestar
escala__cape42__item_51__answer_0|false||Español|Ningún malestar
escala__cape42__item_51__answer_1|false||Español|Ligero malestar
escala__cape42__item_51__answer_2|false||Español|Bastante malestar
escala__cape42__item_51__answer_3|false||Español|Mucho malestar
escala__cape42__item_52__answer_0|false||Español|Ningún malestar
escala__cape42__item_52__answer_1|false||Español|Ligero malestar
escala__cape42__item_52__answer_2|false||Español|Bastante malestar
escala__cape42__item_52__answer_3|false||Español|Mucho malestar
escala__cape42__item_53__answer_0|false||Español|Ningún malestar
escala__cape42__item_53__answer_1|false||Español|Ligero malestar
escala__cape42__item_53__answer_2|false||Español|Bastante malestar
escala__cape42__item_53__answer_3|false||Español|Mucho malestar
escala__cape42__item_54__answer_0|false||Español|Ningún malestar
escala__cape42__item_54__answer_1|false||Español|Ligero malestar
escala__cape42__item_54__answer_2|false||Español|Bastante malestar
escala__cape42__item_54__answer_3|false||Español|Mucho malestar
escala__cape42__item_55__answer_0|false||Español|Ningún malestar
escala__cape42__item_55__answer_1|false||Español|Ligero malestar
escala__cape42__item_55__answer_2|false||Español|Bastante malestar
escala__cape42__item_55__answer_3|false||Español|Mucho malestar
escala__cape42__item_56__answer_0|false||Español|Ningún malestar
escala__cape42__item_56__answer_1|false||Español|Ligero malestar
escala__cape42__item_56__answer_2|false||Español|Bastante malestar
escala__cape42__item_56__answer_3|false||Español|Mucho malestar
protocol_result__names__síntomas_y_manifestaciones|false||Español|Síntomas y manifestaciones
protocol_result__names__recuerdos_y_expectativas|false||Español|Recuerdos y expectativas
protocol_result__names__imágenes|false||Español|Imágenes
protocol_result__names__amt_1|false||Español|AMT 1
protocol_result__names__amt_2|false||Español|AMT 2
protocol_result__names__protocolo_ketamina_preguntas_1|false||Español|Protocolo Ketamina Preguntas 1
protocol_result__names__mnésica|false||Español|Mnésica
protocol_result__names__[deprecated]eidética|false||Español|Eidética
protocol_result__names__eidética|false||Español|Eidética
protocol_result__names__mnésica_reciente|false||Español|Mnésica Reciente
protocol_result__names__social|false||Español|Social
protocol_result__names__relato_7_días|false||Español|Relato 7 días
protocol_result__names__test_de_rorschach|false||Español|Test de Rorschach
protocol_result__names__antartida_2020_-_version_1|false||Español|Antartida 2020 V1
protocol_result__names__adhoc_whatsapp|false||Español|Adhoc WhatsApp
protocol_result__feature_extraction__title|false||Español|FEATURES
protocol_result__feature_extraction__last_values_empty|false||Español|Datos insuficientes
protocol_result__feature_extraction__invalid_value|false||Español|Datos inválidos
protocol_result__feature_extraction__not_ready|false||Español|Las métricas de este item todavía se están calculando
protocol_result__feature_extraction__sumary_table_header|true||Español|"[""Medida"", ""Valor"", ""Distribuci\u00f3n poblacional"", ""Valor promedio del paciente"", ""Explicaci\u00f3n"", "" ""]"
protocol_result__feature_extraction__feature_category__complexity__flesch_reading_ease__references|false||Español|<ul><li>Thomas, P., Leudar, I., Newby, D., & Johnston, M. (1993). Syntactic processing and written language output in first onset psychosis. Journal of communication disorders, 26(4), 209-230.</li> <li>Barch, D. M., & Berenbaum, H. (1997). The effect of language production manipulations on negative thought disorder and discourse coherence disturbances in schizophrenia. Psychiatry Research, 71(2), 115-127.</li></ul>
protocol_result__feature_extraction__feature_category__pitch__pitch_mean__name|false||Español|Tono principal del habla
protocol_result__feature_extraction__feature_category__pitch__pitch_mean__short_explanation|false||Español|Valores bajos del tono principal están asociados con rasgos presentes en  cuadros depresivos.
protocol_result__feature_extraction__feature_category__pitch__pitch_mean__large_explanation|false||Español|<p>Diversos trabajos estudiaron el efecto del tono fundamental del habla (pitch) con rasgos depresivos asociando valores bajos del tono fundamental con valores altos de expresión de síntomas depresivos. </br> También algunos trabajos encuentran informativo los niveles de pitch para predecir primeros episodios psicóticos</p>
protocol_result__feature_extraction__feature_category__pitch__pitch_mean__references|false||Español|<ul><li>Wang, J., Zhang, L., Liu, T., Pan, W., Hu, B., & Zhu, T. (2019). Acoustic differences between healthy and depressed people: a cross-situation study. BMC psychiatry, 19(1), 1-12.</li><li>S. Scherer, G. M. Lucas, J. Gratch, A. Rizzo and L. P. Morency, 'Self-Reported Symptoms of Depression and PTSD Are Associated with Reduced Vowel Space in Screening Interviews', IEEE Trans. Affect. Comput., 2016</li><li>Agurto, C., Pietrowicz, M., Norel, R., Eyigoz, E. K., Stanislawski, E., Cecchi, G., & Corcoran, C. (2020, July). Analyzing acoustic and prosodic fluctuations in free speech to predict psychosis onset in high-risk youths. In 2020 42nd Annual International Conference of the IEEE Engineering in Medicine & Biology Society (EMBC) (pp. 5575-5579). IEEE.</li></ul>
protocol_result__feature_extraction__feature_category__pitch__pitch_std__name|false||Español|Variación en el tono del habla
protocol_result__feature_extraction__feature_category__pitch__pitch_std__short_explanation|false||Español|La disminución en la variación en el tono del habla puede estar relacionada con rasgos presentes en cuadros depresivos.
protocol_result__feature_extraction__feature_category__pitch__pitch_std__large_explanation|false||Español|<p>Diversos trabajos estudiaron el efecto en las variaciones del tono fundamental del habla (pitch) con rasgos depresivos asociando una baja variación del tono fundamental con valores altos en diferentes escalas de depresión.</br>También algunos trabajos encuentran informativo las variaciones del pitch para predecir primeros episodios psicóticos</p>
protocol_result__feature_extraction__feature_category__pitch__pitch_std__references|false||Español|<ul> <li>Wang, J., Zhang, L., Liu, T., Pan, W., Hu, B., & Zhu, T. (2019). Acoustic differences between healthy and depressed people: a cross-situation study. BMC psychiatry, 19(1), 1-12. </li> <li>Cannizzaro, M., Harel, B., Reilly, N., Chappell, P., & Snyder, P. J. (2004). Voice acoustical measurement of the severity of major depression. Brain and cognition, 56(1), 30-35.</li> <li> Horwitz, R., Quatieri, T. F., Helfer, B. S., Yu, B., Williamson, J. R., & Mundt, J. (2013, May). On the relative importance of vocal source, system, and prosody in human depression. In 2013 IEEE International Conference on Body Sensor Networks (pp. 1-6). IEEE . </li> <li>S. Scherer, G. M. Lucas, J. Gratch, A. Rizzo and L. P. Morency, 'Self-Reported Symptoms of Depression and PTSD Are Associated with Reduced Vowel Space in Screening Interviews', IEEE Trans. Affect. Comput., 2016.</li> </ul>
protocol_result__feature_extraction__word_cloud__title|false||Español|Contenido del relato
escala_result__title|false||Español|Laboratorio de la mente
escala_result__escala__title|false||Español|Escala
escala_result__escala__names__cape42|false||Español|Cape 42
escala_result__escala__names__beck_bdi2|false||Español|Beck BDI-2
escala_result__escala__names__phq9|false||Español|PHQ-9
escala_result__escala__names__phq9-ar|false||Español|PHQ-9 AR
escala_result__escala__names__phq9-mx|false||Español|PHQ-9 MX
escala_result__escala__names__k10|false||Español|K10
escala_result__escala__names__gad7|false||Español|GAD-7
escala_result__escala__function_names__cape42__global_distress|false||Español|Angustia global
escala_result__escala__function_names__beck_bdi2__score|false||Español|Score
escala_result__escala__function_names__phq9__score|false||Español|Score
escala_result__escala__function_names__phq9-ar__score|false||Español|Score
escala_result__escala__function_names__phq9-mx__score|false||Español|Score
escala_result__escala__function_names__k10__score|false||Español|Score
escala_result__escala__function_names__gad7__score|false||Español|Score
escala_result__escala__escala_info__name|false||Español|Nombre de la escala
escala_result__escala__escala_info__creation_date|false||Español|Fecha de creación
escala_result__escala__escala_info__fill_up_date|false||Español|Fecha de respuesta
escala_result__calculations__title|false||Español|Cálculo de resultados
escala_result__calculations__calcs__cape42|false||Español|<p>El cuestionario fue diseñado para indagar las experiencias psicóticas a lo largo de la vida en la población en general. Para esta escala no se definieron puntos de corte que determinen la presencia de psicosis porque fue pensada en función de dimensiones sintomáticas, y no en relación a diagnósticos categóricos</p>
escala_result__calculations__calcs__k10|false||Español|<p>Consta de 10 ítems con formato de respuesta tipo Likert de cinco puntos: siempre, muchas veces, a veces, pocas veces y nunca. A la respuesta “nunca” se le asigna el valor escalar de 1 y a la respuesta “siempre”, de 5 puntos.</p><p><b>La suma de las puntuaciones tiene un mínimo de 10 y un máximo de 50.</b></p><p>Los rangos del instrumento presentan cuatro niveles:</p><ul><li>Riesgo bajo de padecer malestar psicológico (10-15 puntos)</li><li>Riesgo moderado de padecer malestar psicológico (16- 21 puntos)</li><li>Riesgo alto de padecer malestar psicológico (22- 29 puntos)</li><li>Riesgo muy alto de padecer malestar psicológico (30- 50 puntos)</li></ul>Rereferencias:<ul><li>Andrews, G., & Slade, T. (2001). Interpreting scores on the Kessler psychological distress scale (K10). Australian and New Zealand journal of public health, 25(6), 494-497.</li></ul>
doctors_manager__form__fields__placeholders__last_name|false||Español|Apellido
doctors_manager__form__fields__placeholders__country|false||Español|País
doctors_manager__form__server__error__user_email_already_exists|false||Español|Ya existe un usuario con este email
escala__cape42__item_57__answer_0|false||Español|Ningún malestar
escala__cape42__item_57__answer_1|false||Español|Ligero malestar
escala__cape42__item_57__answer_2|false||Español|Bastante malestar
escala__cape42__item_57__answer_3|false||Español|Mucho malestar
escala__cape42__item_58__answer_0|false||Español|Ningún malestar
escala__cape42__item_58__answer_1|false||Español|Ligero malestar
escala__cape42__item_58__answer_2|false||Español|Bastante malestar
escala__cape42__item_58__answer_3|false||Español|Mucho malestar
escala__cape42__item_59__answer_0|false||Español|Ningún malestar
escala__cape42__item_59__answer_1|false||Español|Ligero malestar
escala__cape42__item_59__answer_2|false||Español|Bastante malestar
escala__cape42__item_59__answer_3|false||Español|Mucho malestar
escala__cape42__item_60__answer_0|false||Español|Ningún malestar
escala__cape42__item_60__answer_1|false||Español|Ligero malestar
escala__cape42__item_60__answer_2|false||Español|Bastante malestar
escala__cape42__item_60__answer_3|false||Español|Mucho malestar
escala__cape42__item_61__answer_0|false||Español|Ningún malestar
escala__cape42__item_61__answer_1|false||Español|Ligero malestar
escala__cape42__item_61__answer_2|false||Español|Bastante malestar
escala__cape42__item_61__answer_3|false||Español|Mucho malestar
escala__cape42__item_62__answer_0|false||Español|Ningún malestar
escala__cape42__item_62__answer_1|false||Español|Ligero malestar
escala__cape42__item_62__answer_2|false||Español|Bastante malestar
escala__cape42__item_62__answer_3|false||Español|Mucho malestar
escala__cape42__item_63__answer_0|false||Español|Ningún malestar
escala__cape42__item_63__answer_1|false||Español|Ligero malestar
escala__cape42__item_63__answer_2|false||Español|Bastante malestar
escala__cape42__item_63__answer_3|false||Español|Mucho malestar
escala__cape42__item_64__answer_0|false||Español|Ningún malestar
escala__cape42__item_64__answer_1|false||Español|Ligero malestar
escala__cape42__item_64__answer_2|false||Español|Bastante malestar
escala__cape42__item_64__answer_3|false||Español|Mucho malestar
escala__cape42__item_65__answer_0|false||Español|Ningún malestar
escala__cape42__item_65__answer_1|false||Español|Ligero malestar
escala__cape42__item_65__answer_2|false||Español|Bastante malestar
escala__cape42__item_65__answer_3|false||Español|Mucho malestar
escala__cape42__item_66__answer_0|false||Español|Ningún malestar
escala__cape42__item_66__answer_1|false||Español|Ligero malestar
escala__cape42__item_66__answer_2|false||Español|Bastante malestar
escala__cape42__item_66__answer_3|false||Español|Mucho malestar
escala__cape42__item_67__answer_0|false||Español|Ningún malestar
escala__cape42__item_67__answer_1|false||Español|Ligero malestar
escala__cape42__item_67__answer_2|false||Español|Bastante malestar
escala__cape42__item_67__answer_3|false||Español|Mucho malestar
escala__cape42__item_68__answer_0|false||Español|Ningún malestar
escala__cape42__item_68__answer_1|false||Español|Ligero malestar
escala__cape42__item_68__answer_2|false||Español|Bastante malestar
escala__cape42__item_68__answer_3|false||Español|Mucho malestar
escala__cape42__item_69__answer_0|false||Español|Ningún malestar
escala__cape42__item_69__answer_1|false||Español|Ligero malestar
escala__cape42__item_69__answer_2|false||Español|Bastante malestar
escala__cape42__item_69__answer_3|false||Español|Mucho malestar
escala__cape42__item_70__answer_0|false||Español|Ningún malestar
escala__cape42__item_70__answer_1|false||Español|Ligero malestar
escala__cape42__item_70__answer_2|false||Español|Bastante malestar
escala__cape42__item_70__answer_3|false||Español|Mucho malestar
escala__cape42__item_71__answer_0|false||Español|Ningún malestar
escala__cape42__item_71__answer_1|false||Español|Ligero malestar
escala__cape42__item_71__answer_2|false||Español|Bastante malestar
escala__cape42__item_71__answer_3|false||Español|Mucho malestar
escala__cape42__item_72__answer_0|false||Español|Ningún malestar
escala__cape42__item_72__answer_1|false||Español|Ligero malestar
escala__cape42__item_72__answer_2|false||Español|Bastante malestar
escala__cape42__item_72__answer_3|false||Español|Mucho malestar
escala__cape42__item_73__answer_0|false||Español|Ningún malestar
escala__cape42__item_73__answer_1|false||Español|Ligero malestar
escala__cape42__item_73__answer_2|false||Español|Bastante malestar
escala__cape42__item_73__answer_3|false||Español|Mucho malestar
escala__cape42__item_74__answer_0|false||Español|Ningún malestar
escala__cape42__item_74__answer_1|false||Español|Ligero malestar
escala__cape42__item_74__answer_2|false||Español|Bastante malestar
escala__cape42__item_74__answer_3|false||Español|Mucho malestar
escala__cape42__item_75__answer_0|false||Español|Ningún malestar
escala__cape42__item_75__answer_1|false||Español|Ligero malestar
escala__cape42__item_75__answer_2|false||Español|Bastante malestar
escala__cape42__item_75__answer_3|false||Español|Mucho malestar
escala__cape42__item_76__answer_0|false||Español|Ningún malestar
escala__cape42__item_76__answer_1|false||Español|Ligero malestar
escala__cape42__item_76__answer_2|false||Español|Bastante malestar
escala__cape42__item_76__answer_3|false||Español|Mucho malestar
escala__cape42__item_77__answer_0|false||Español|Ningún malestar
escala__cape42__item_77__answer_1|false||Español|Ligero malestar
escala__cape42__item_77__answer_2|false||Español|Bastante malestar
escala__cape42__item_77__answer_3|false||Español|Mucho malestar
escala__cape42__item_78__answer_0|false||Español|Ningún malestar
escala__cape42__item_78__answer_1|false||Español|Ligero malestar
escala__cape42__item_78__answer_2|false||Español|Bastante malestar
escala__cape42__item_78__answer_3|false||Español|Mucho malestar
escala__cape42__item_79__answer_0|false||Español|Ningún malestar
escala__cape42__item_79__answer_1|false||Español|Ligero malestar
escala__cape42__item_79__answer_2|false||Español|Bastante malestar
escala__cape42__item_79__answer_3|false||Español|Mucho malestar
escala__cape42__item_80__answer_0|false||Español|Ningún malestar
escala__cape42__item_80__answer_1|false||Español|Ligero malestar
escala__cape42__item_80__answer_2|false||Español|Bastante malestar
escala__cape42__item_80__answer_3|false||Español|Mucho malestar
escala__cape42__item_81__answer_0|false||Español|Ningún malestar
escala__cape42__item_81__answer_1|false||Español|Ligero malestar
escala__cape42__item_81__answer_2|false||Español|Bastante malestar
escala__cape42__item_81__answer_3|false||Español|Mucho malestar
escala__cape42__item_82__answer_0|false||Español|Ningún malestar
escala__cape42__item_82__answer_1|false||Español|Ligero malestar
escala__cape42__item_82__answer_2|false||Español|Bastante malestar
escala__cape42__item_82__answer_3|false||Español|Mucho malestar
escala__cape42__item_83__answer_0|false||Español|Ningún malestar
escala__cape42__item_83__answer_1|false||Español|Ligero malestar
escala__cape42__item_83__answer_2|false||Español|Bastante malestar
escala__cape42__item_83__answer_3|false||Español|Mucho malestar
escala__gad7__item_0__answer_0|false||Español|Nunca
escala__gad7__item_0__answer_1|false||Español|Varios días
escala__gad7__item_0__answer_2|false||Español|Más de la mitad de los días
escala__gad7__item_0__answer_3|false||Español|Casi todos los días
escala__gad7__item_1__answer_0|false||Español|Nunca
escala__gad7__item_1__answer_1|false||Español|Varios días
escala__gad7__item_1__answer_2|false||Español|Más de la mitad de los días
escala__gad7__item_1__answer_3|false||Español|Casi todos los días
escala__gad7__item_2__answer_0|false||Español|Nunca
escala__gad7__item_2__answer_1|false||Español|Varios días
escala__gad7__item_2__answer_2|false||Español|Más de la mitad de los días
escala__gad7__item_2__answer_3|false||Español|Casi todos los días
escala__gad7__item_3__answer_0|false||Español|Nunca
escala__gad7__item_3__answer_1|false||Español|Varios días
escala__gad7__item_3__answer_2|false||Español|Más de la mitad de los días
escala__gad7__item_3__answer_3|false||Español|Casi todos los días
escala__gad7__item_4__answer_0|false||Español|Nunca
escala__gad7__item_4__answer_1|false||Español|Varios días
escala__gad7__item_4__answer_2|false||Español|Más de la mitad de los días
escala_result__calculations__calcs__beck_bdi2|false||Español|<p>Escala autoadministrada de 21 ítems. En cada uno de éstos, la persona tiene que elegir, entre un conjunto de 4 alternativas ordenadas de menor a mayor gravedad, la frase que mejor describe su estado durante las últimas dos semanas incluyendo el día en que completa el instrumento.</p><p>Cada ítem se valora de 0 a 3 puntos en función de la alternativa escogida y, tras sumar directamente la puntuación de cada ítem, se puede obtener una puntuación total que varía de 0 a 63</p><ul>   <li><b>Sin depresión:</b> indica (puntaje menores a 14) indica minimo sintomas depresivos o ninguno</li>   <li><b>Leve:</b> indica niveles leves de síntomas depresivos (puntaje 14 a 19)</li>   <li><b>Moderado:</b> indica niveles moderados de síntomas depresivos (puntaje 20 a 28)</li>   <li><b>Grave:</b> indica niveles graves de síntomas depresivos (puntaje 29 en adelante)</li></ul>
escala_result__scores__values__phq9__daily_life_question_choices__not_difficult|false||Español|No ha sido difícil
escala_result__scores__values__phq9__daily_life_question_choices__somewhat_difficult|false||Español|Un poco difícil
escala_result__scores__values__phq9__daily_life_question_choices__very_difficult|false||Español|Muy difícil
escala_result__scores__values__phq9__daily_life_question_choices__extremely_difficult|false||Español|Extremadamente difícil
escala_result__scores__values__phq9-ar__not_present|false||Español|Mínima o sin presencia
escala_result__scores__values__phq9-ar__light|false||Español|Leve
escala_result__scores__values__phq9-ar__moderate|false||Español|Moderada
escala_result__scores__values__phq9-ar__moderately_severe|false||Español|Moderadamente grave
escala_result__scores__values__phq9-ar__severe|false||Español|Grave
escala_result__scores__values__phq9-ar__daily_life_question_choices__not_difficult|false||Español|Ninguna dificultad
escala_result__scores__values__phq9-ar__daily_life_question_choices__somewhat_difficult|false||Español|Un poco de dificultad
escala_result__scores__values__phq9-ar__daily_life_question_choices__very_difficult|false||Español|Mucha dificultad
escala_result__scores__values__phq9-ar__daily_life_question_choices__extremely_difficult|false||Español|Extrema dificultad
escala_result__scores__values__phq9-mx__not_present|false||Español|Mínima o sin presencia
escala_result__scores__values__phq9-mx__light|false||Español|Leve
escala_result__scores__values__phq9-mx__moderate|false||Español|Moderada
escala_result__scores__values__phq9-mx__moderately_severe|false||Español|Moderadamente grave
escala_result__scores__values__phq9-mx__severe|false||Español|Grave
escala_result__scores__values__phq9-mx__daily_life_question_choices__not_difficult|false||Español|No ha sido difícil
escala_result__scores__values__phq9-mx__daily_life_question_choices__somewhat_difficult|false||Español|Un poco difícil
escala_result__scores__values__phq9-mx__daily_life_question_choices__very_difficult|false||Español|Muy difícil
escala_result__calculations__calcs__phq9|false||Español|<p>Consta de 9 items que se puntúan en una escala de 4 puntos: 0 = 'nunca', 1 = 'algunos días', 2 = 'más de la mitad de los días' y 3 =  'casi todos los días'</p><p>Los puntos se suman, resultando en un puntaje total de entre 0 y 27 que indica la severidad de los síntomas depresivos y sugiere la necesidad de tratamiento:</p><ul><li><b>Depresión mínima.</b> Es posible que el paciente no necesite tratamiento para combatir la depresión (0-4 puntos)</li><li><b>Depresión leve.</b> Se sugiere el uso del juicio clínico con respecto al tratamiento en función de la duración de los síntomas y el trastorno funcional del paciente (5-9 puntos)</li><li><b>Depresión moderada.</b> Se sugiere el uso del juicio clínico con respecto al tratamiento en función de la duración de los síntomas y el trastorno funcional del paciente (10-14  puntos)</li><li><b>Depresión moderadamente grave.</b> Se justifica el tratamiento para la depresión con antidepresivos, psicoterapia o una combinación de tratamientos (15-20 puntos)</li><li><b>Depresión grave.</b> Se justifica el tratamiento para la depresión con antidepresivos, psicoterapia o una combinación de tratamientos (20-27 puntos)</li></ul>  Adicionalmente, se agrega una pregunta para cuantificar la dificultad que le causan los problemas reportados en preguntas anteriores.<br><br>Referencias: <ul><li>Kroenke, K., Spitzer, R. L., & Williams, J. B. (2001). The PHQ‐9: validity of a brief depression severity measure. Journal of general internal medicine, 16(9), 606-613.</li></ul>
escala_result__calculations__calcs__phq9-ar|false||Español|<p>Consta de 9 items que se puntúan en una escala de 4 puntos: 0 = 'nunca', 1 = 'algunos días', 2 = 'más de la mitad de los días' y 3 =  'casi todos los días'</p><p>Los puntos se suman, resultando en un puntaje total de entre 0 y 27 que indica la severidad de los síntomas depresivos y sugiere la necesidad de tratamiento:</p><ul><li><b>Depresión mínima.</b> Es posible que el paciente no necesite tratamiento para combatir la depresión (0-4 puntos)</li><li><b>Depresión leve.</b> Se sugiere el uso del juicio clínico con respecto al tratamiento en función de la duración de los síntomas y el trastorno funcional del paciente (5-9 puntos)</li><li><b>Depresión moderada.</b> Se sugiere el uso del juicio clínico con respecto al tratamiento en función de la duración de los síntomas y el trastorno funcional del paciente (10-14  puntos)</li><li><b>Depresión moderadamente grave.</b> Se justifica el tratamiento para la depresión con antidepresivos, psicoterapia o una combinación de tratamientos (15-20 puntos)</li><li><b>Depresión grave.</b> Se justifica el tratamiento para la depresión con antidepresivos, psicoterapia o una combinación de tratamientos (20-27 puntos)</li></ul> Adicionalmente, se agrega una pregunta para cuantificar la dificultad que le causan los problemas reportados en preguntas anteriores.<br><br>Referencias: <ul><li>Kroenke, K., Spitzer, R. L., & Williams, J. B. (2001). The PHQ‐9: validity of a brief depression severity measure. Journal of general internal medicine, 16(9), 606-613.</li></ul>
escala_result__calculations__calcs__phq9-mx|false||Español|<p>Consta de 9 items que se puntúan en una escala de 4 puntos: 0 = 'nunca', 1 = 'algunos días', 2 = 'más de la mitad de los días' y 3 =  'casi todos los días'</p><p>Los puntos se suman, resultando en un puntaje total de entre 0 y 27 que indica la severidad de los síntomas depresivos y sugiere la necesidad de tratamiento:</p><ul><li><b>Depresión mínima.</b> Es posible que el paciente no necesite tratamiento para combatir la depresión (0-4 puntos)</li><li><b>Depresión leve.</b> Se sugiere el uso del juicio clínico con respecto al tratamiento en función de la duración de los síntomas y el trastorno funcional del paciente (5-9 puntos)</li><li><b>Depresión moderada.</b> Se sugiere el uso del juicio clínico con respecto al tratamiento en función de la duración de los síntomas y el trastorno funcional del paciente (10-14  puntos)</li><li><b>Depresión moderadamente grave.</b> Se justifica el tratamiento para la depresión con antidepresivos, psicoterapia o una combinación de tratamientos (15-20 puntos)</li><li><b>Depresión grave.</b> Se justifica el tratamiento para la depresión con antidepresivos, psicoterapia o una combinación de tratamientos (20-27 puntos)</li></ul> Adicionalmente, se agrega una pregunta para cuantificar la dificultad que le causan los problemas reportados en preguntas anteriores.<br><br>Referencias: <ul><li>Kroenke, K., Spitzer, R. L., & Williams, J. B. (2001). The PHQ‐9: validity of a brief depression severity measure. Journal of general internal medicine, 16(9), 606-613.</li></ul>
escala_result__calculations__calcs__gad7|false||Español|<p>Consta de 7 items que se puntúan en una escala de 4 puntos: 0 = 'nunca', 1 = 'algunos días', 2 = 'más de la mitad de los días' y 3 = 'casi todos los días'.</p><p>Los puntos se suman, resultando en un puntaje total de entre 0 y 21 que indica la severidad de los síntomas de ansiedad:</p><ul><li><b>No se aprecian síntomas de ansiedad</b> (0-4)</li><li><b>Síntomas de ansiedad leves</b> (5-9)</li><li><b>Síntomas de ansiedad moderados</b> (10-14)</li><li><b>Síntomas de ansiedad severos</b> (15-21)</li></ul>Referencias: <ul><li>Spitzer, R. L., Kroenke, K., Williams, J. B., & Löwe, B. (2006). A brief measure for assessing generalized anxiety disorder: the GAD-7. Archives of internal medicine, 166(10), 1092-1097.</li></ul>
escala_result__scores__title|false||Español|Puntajes
common__doctor_form__error__user_already_exists|false||Español|Ya existe un usuario con este email al cual quiere cambiar
doctors_manager__form__fields__labels__last_name|false||Español|Apellido
doctors_manager__form__fields__labels__matricula|false||Español|Matrícula
doctors_manager__form__fields__labels__email|false||Español|E-mail
doctors_manager__form__fields__labels__country|false||Español|País
doctors_manager__form__fields__labels__city|false||Español|Ciudad
doctors_manager__form__fields__labels__address|false||Español|Dirección
doctors_manager__form__fields__labels__lang|false||Español|Idioma
doctors_manager__form__fields__labels__default_spoken_language|false||Español|Idioma por defecto para el paciente
escala__gad7__item_4__answer_3|false||Español|Casi todos los días
escala__gad7__item_5__answer_0|false||Español|Nunca
escala__gad7__item_5__answer_1|false||Español|Varios días
escala__gad7__item_5__answer_2|false||Español|Más de la mitad de los días
escala__gad7__item_5__answer_3|false||Español|Casi todos los días
escala__gad7__item_6__answer_0|false||Español|Nunca
escala__gad7__item_6__answer_1|false||Español|Varios días
escala__gad7__item_6__answer_2|false||Español|Más de la mitad de los días
escala__gad7__item_6__answer_3|false||Español|Casi todos los días
escala__k10__item_0__answer_0|false||Español|Nunca
escala__k10__item_0__answer_1|false||Español|Pocas veces
escala__k10__item_0__answer_2|false||Español|A veces
escala__k10__item_0__answer_3|false||Español|Muchas veces
escala__k10__item_0__answer_4|false||Español|Siempre
escala__k10__item_1__answer_0|false||Español|Nunca
escala__k10__item_1__answer_1|false||Español|Pocas veces
escala__k10__item_1__answer_2|false||Español|A veces
escala__k10__item_1__answer_3|false||Español|Muchas veces
escala__k10__item_1__answer_4|false||Español|Siempre
escala__k10__item_2__answer_0|false||Español|Nunca
escala__k10__item_2__answer_1|false||Español|Pocas veces
escala__k10__item_2__answer_2|false||Español|A veces
escala__k10__item_2__answer_3|false||Español|Muchas veces
escala__k10__item_2__answer_4|false||Español|Siempre
escala__k10__item_3__answer_0|false||Español|Nunca
escala__k10__item_3__answer_1|false||Español|Pocas veces
escala__k10__item_3__answer_2|false||Español|A veces
escala__k10__item_3__answer_3|false||Español|Muchas veces
escala__k10__item_3__answer_4|false||Español|Siempre
escala__k10__item_4__answer_0|false||Español|Nunca
escala__k10__item_4__answer_1|false||Español|Pocas veces
escala__k10__item_4__answer_2|false||Español|A veces
escala__k10__item_4__answer_3|false||Español|Muchas veces
escala__k10__item_4__answer_4|false||Español|Siempre
escala__k10__item_5__answer_0|false||Español|Nunca
escala__k10__item_5__answer_1|false||Español|Pocas veces
escala__k10__item_5__answer_2|false||Español|A veces
escala__k10__item_5__answer_3|false||Español|Muchas veces
escala__k10__item_5__answer_4|false||Español|Siempre
escala__k10__item_6__answer_0|false||Español|Nunca
escala__k10__item_6__answer_1|false||Español|Pocas veces
escala__k10__item_6__answer_2|false||Español|A veces
escala__k10__item_6__answer_3|false||Español|Muchas veces
escala__k10__item_6__answer_4|false||Español|Siempre
escala__k10__item_7__answer_0|false||Español|Nunca
escala__k10__item_7__answer_1|false||Español|Pocas veces
escala__k10__item_7__answer_2|false||Español|A veces
escala__k10__item_7__answer_3|false||Español|Muchas veces
escala__k10__item_7__answer_4|false||Español|Siempre
escala__k10__item_8__answer_0|false||Español|Nunca
escala__k10__item_8__answer_1|false||Español|Pocas veces
escala__k10__item_8__answer_2|false||Español|A veces
escala__k10__item_8__answer_3|false||Español|Muchas veces
escala__k10__item_8__answer_4|false||Español|Siempre
escala__k10__item_9__answer_0|false||Español|Nunca
escala__k10__item_9__answer_1|false||Español|Pocas veces
escala__k10__item_9__answer_2|false||Español|A veces
escala__k10__item_9__answer_3|false||Español|Muchas veces
escala__k10__item_9__answer_4|false||Español|Siempre
escala__phq9__item_0__answer_0|false||Español|Nunca
escala__phq9__item_0__answer_1|false||Español|Varios días
escala__phq9__item_0__answer_2|false||Español|Más de la mitad de los días
escala__phq9__item_0__answer_3|false||Español|Casi todos los días
escala__phq9__item_1__answer_0|false||Español|Nunca
escala__phq9__item_1__answer_1|false||Español|Varios días
