content_key|is_list|locale|language|text
clinical_history__prescriptions__plans_history__empty_history|false||Español|El paciente no tiene planes previos
clinical_history__prescriptions__plans_history__empty_pharmacological_plan|false||Español|El plan farmacológico definido no contiene prescripciones
clinical_history__prescriptions__remove_drug__title|false||Español|ELIMINAR DROGA
clinical_history__prescriptions__remove_drug__body|false||Español|¿Está seguro que quiere eliminar la droga del plan farmacológico?
clinical_history__prescriptions__remove_drug__confirm_text|false||Español|Si, eliminar
clinical_history__prescriptions__remove_drug__cancel_text|false||Español|No, cancelar
clinical_history__prescriptions__send_prescription__title|false||Español|Enviar plan farmacológico al paciente: 
clinical_history__prescriptions__send_prescription__subtitle|false||Español|Se le notificará en la aplicación y por email
clinical_history__prescriptions__send_prescription__send_button|false||Español|Enviar
clinical_history__prescriptions__send_prescription__save_and_send_button|false||Español|Guardar y enviar
clinical_history__prescriptions__send_prescription__alerts__empty_prescription|false||Español|"El plan farmacológico actual contiene drogas sin tomas asignadas.
Para guardar el plan, debe eliminar la droga o asignarle al menos una toma."
clinical_history__prescriptions__icons_tooltips__breakfast|false||Español|Desayuno
clinical_history__prescriptions__icons_tooltips__lunch|false||Español|Almuerzo
clinical_history__prescriptions__icons_tooltips__snack|false||Español|Merienda
clinical_history__prescriptions__icons_tooltips__dinner|false||Español|Cena
clinical_history__prescriptions__icons_tooltips__bed|false||Español|Al acostarse
clinical_history__prescriptions__icons_tooltips__fractions|false||Español|Fracción de comprimido o tableta
clinical_history__prescriptions__treatments__title|false||Español|Otras terapias
clinical_history__prescriptions__treatments__tms__checkbox_label|false||Español|Atender tratamiento de TMS
clinical_history__prescriptions__treatments__tms__sessions|false||Español|Sesiones:
clinical_history__evolution_chart__title|false||Español|Gráficos de evolución
clinical_history__evolution_chart__subtitle|false||Español|Monitoreá cambios en los síntomas y en el discurso. Indentificá su relación con modificaciones en el plan de tratamiento y eventos vitales.
clinical_history__evolution_chart__tooltip__problem|false||Español|Problema
clinical_history__evolution_chart__tooltip__vital_event|false||Español|Evento vital
clinical_history__evolution_chart__tooltip__pharmacological_plan_change|false||Español|Cambio farmacológico
clinical_history__evolution_chart__symptoms__title|false||Español|Síntomas
clinical_history__evolution_chart__symptoms__empty_text|false||Español|Necesitas registrár mas síntomas para poder verlos en el gráfico.
clinical_history__evolution_chart__escalas__title|false||Español|Escalas
clinical_history__evolution_chart__escalas__subtitle|false||Español|Hacé click sobre los puntos del gráfico para acceder al detalle de la respuesta del paciente.
clinical_history__evolution_chart__escalas__empty_text|false||Español|Necesitas que tu paciente responda más escalas para verlas en el gráfico.
clinical_history__evolution_chart__escalas__not_registered_in_app|false||Español|Tu paciente no está registrádo en la applicación. Invitalo a que se registre para usar las escalas.
clinical_history__evolution_chart__escalas__select_item_placeholder|false||Español|Seleccione la escala que desea visualizar en el gráfico:
clinical_history__evolution_chart__protocols__title|false||Español|Protocolos
clinical_history__evolution_chart__protocols__subtitle|false||Español|Hacé click sobre los puntos del gráfico para acceder al detalle del relato del paciente.
clinical_history__evolution_chart__protocols__empty_text|false||Español|Necesitas que tu paciente responda más protocolos para verlos en el gráfico.
clinical_history__evolution_chart__protocols__not_registered_in_app|false||Español|Tu paciente no está registrádo en la applicación. Invitalo a que se registre para usar los protocolos.
clinical_history__evolution_chart__protocols__select_item_placeholder|false||Español|Seleccione el item del protocolo que desea visualizar en el gráfico:
clinical_history__evolution_chart__alert_empty_graph|false||Español|Registrá los síntomas del paciente e invitalo a la aplicación para empezar a visualizar datos
clinical_history__lab_banner__title|false||Español|Laboratorio de la mente
clinical_history__lab_banner__scales__title|false||Español|Escalas Clínicas
clinical_history__lab_banner__scales__text|false||Español|El paciente las completará fuera de consulta. Visualizá los resultados y comparalos fácilmente con resultados anteriores para detectar cambios.
clinical_history__lab_banner__speech_analisis__title|false||Español|Análisis del discurso
clinical_history__lab_banner__speech_analisis__text|false||Español|Complementá tu análisis del discurso con un análisis automático de grabaciones que el paciente envía fuera de la consulta. Evaluá cómo evoluciona la emotividad y la complejidad de su discurso.
clinical_history__lab_banner__adherence_to_treatment__title|false||Español|Adhesión al tratamiento
clinical_history__lab_banner__adherence_to_treatment__text|false||Español|Visualizá la adhesión al plan farmacológico. El paciente recibirá recordatorios según el plan que indiques y cada día reportará si ha podido tomar la medicación.
clinical_history__lab_banner__text|false||Español|Invitá al paciente a descargar la aplicación para poder usar estas funcionalidades.
clinical_history__lab_banner__button|false||Español|Enviar invitación
mind_lab__title|false||Español|Laboratorio de la mente
mind_lab__link_button|false||Español|Volver a Historia Clinica
mind_lab__recent_activity__title|false||Español|Actividad reciente
mind_lab__recent_activity__empty_data|false||Español|Acá verás los resultados de las escalas clínicas y las grabaciones de tu paciente
mind_lab__recent_activity__link_to__escalares|false||Español|Ver respuesta
mind_lab__recent_activity__link_to__protocolres|false||Español|Ver métricas obtenidas
mind_lab__word_cloud__title|false||Español|Contenido de los relatos
mind_lab__word_cloud__subtitle|false||Español|Palabras más frecuentes en la últimas 5 grabaciones de los protocolos.
mind_lab__word_cloud__empty_cloud_alert|false||Español|Aún no hay grabaciones. Recordale al paciente usar Sigmind para empezar a ver datos.
mind_lab__pharmacological_adhesion__title|false||Español|Adhesión al plan farmacológico
mind_lab__pharmacological_adhesion__subtitle|false||Español|Días en que el paciente indicó haber tomado la medicación (últimos 7 días).
mind_lab__pharmacological_adhesion__empty_adherance_alert|false||Español|El paciente no registró haber tomado su medicación en los últimos 7 días.
mind_lab__pharmacological_adhesion__no_adhesion_to_calculate|false||Español|Este paciente no tiene indicado un plan farmacológico.
edit_patient__app_info_title|false||Español|Información de la app
edit_patient__personal_info_title|false||Español|Información personal
edit_patient__address_title|false||Español|ubicación
edit_patient__server_response__edit_patient_info__success|false||Español|Datos actualizados correctamente
edit_patient__server_response__edit_patient_info__success_link|false||Español|Ir a historia clinica
edit_patient__server_response__edit_patient_info__error|false||Español|Error al editar paciente
protocol_result__title|false||Español|RELATO DEL PACIENTE
protocol_result__slogan|false||Español|Consigna
protocol_result__date_creation|false||Español|Fecha de grabación
protocol_result__audio|false||Español|Audio
protocol_result__transcript|false||Español|Transcripción
protocol_result__item_number|false||Español|Item número
protocol_result__protocol_loading|false||Español|El protocolo se está recibiendo desde el dispositivo del paciente
protocol_result__transcript_in_progress|false||Español|El audio de este items se está transcribiendo
protocol_result__transcript_failed|false||Español|El audio no pudo ser transcripto correctamente
protocol_result__names__contame_que_hiciste_en_tu_ultimo_dia|false||Español|Contame que hiciste en tu ultimo dia
protocol_result__names__contame_que_hiciste_en_los_ultimos_7_dias|false||Español|Contame que hiciste en los ultimos 7 dias
doctors_manager__form__fields__labels__first_name|false||Español|Nombre
protocol_result__feature_extraction__processing|false||Español|Procesando...
escala__cape42__item_35__answer_2|false||Español|Con frecuencia
escala__cape42__item_35__answer_3|false||Español|Siempre
escala__cape42__item_36__answer_0|false||Español|Nunca
escala__cape42__item_36__answer_1|false||Español|A veces
escala__cape42__item_36__answer_2|false||Español|Con frecuencia
escala__cape42__item_36__answer_3|false||Español|Siempre
escala__cape42__item_37__answer_0|false||Español|Nunca
escala__cape42__item_37__answer_1|false||Español|A veces
escala__cape42__item_37__answer_2|false||Español|Con frecuencia
escala__cape42__item_37__answer_3|false||Español|Siempre
escala__cape42__item_38__answer_0|false||Español|Nunca
escala__cape42__item_38__answer_1|false||Español|A veces
escala__cape42__item_38__answer_2|false||Español|Con frecuencia
escala__cape42__item_38__answer_3|false||Español|Siempre
escala__cape42__item_39__answer_0|false||Español|Nunca
escala__cape42__item_39__answer_1|false||Español|A veces
escala__cape42__item_39__answer_2|false||Español|Con frecuencia
escala__cape42__item_39__answer_3|false||Español|Siempre
escala__cape42__item_40__answer_0|false||Español|Nunca
escala__cape42__item_40__answer_1|false||Español|A veces
escala__cape42__item_40__answer_2|false||Español|Con frecuencia
escala__cape42__item_40__answer_3|false||Español|Siempre
escala__cape42__item_41__answer_0|false||Español|Nunca
escala__cape42__item_41__answer_1|false||Español|A veces
escala__cape42__item_41__answer_2|false||Español|Con frecuencia
escala__cape42__item_41__answer_3|false||Español|Siempre
escala__cape42__item_42__answer_0|false||Español|Ningún malestar
escala__cape42__item_42__answer_1|false||Español|Ligero malestar
escala__cape42__item_42__answer_2|false||Español|Bastante malestar
escala__cape42__item_42__answer_3|false||Español|Mucho malestar
escala__cape42__item_43__answer_0|false||Español|Ningún malestar
escala__cape42__item_43__answer_1|false||Español|Ligero malestar
escala__cape42__item_43__answer_2|false||Español|Bastante malestar
escala__cape42__item_43__answer_3|false||Español|Mucho malestar
escala__cape42__item_44__answer_0|false||Español|Ningún malestar
escala__cape42__item_44__answer_1|false||Español|Ligero malestar
escala__cape42__item_44__answer_2|false||Español|Bastante malestar
escala__cape42__item_44__answer_3|false||Español|Mucho malestar
escala__cape42__item_45__answer_0|false||Español|Ningún malestar
escala__cape42__item_45__answer_1|false||Español|Ligero malestar
escala__cape42__item_45__answer_2|false||Español|Bastante malestar
escala__cape42__item_45__answer_3|false||Español|Mucho malestar
escala__cape42__item_46__answer_0|false||Español|Ningún malestar
escala__cape42__item_46__answer_1|false||Español|Ligero malestar
escala__cape42__item_46__answer_2|false||Español|Bastante malestar
escala__cape42__item_46__answer_3|false||Español|Mucho malestar
escala__cape42__item_47__answer_0|false||Español|Ningún malestar
escala__cape42__item_47__answer_1|false||Español|Ligero malestar
escala__cape42__item_47__answer_2|false||Español|Bastante malestar
escala__cape42__item_47__answer_3|false||Español|Mucho malestar
escala__cape42__item_48__answer_0|false||Español|Ningún malestar
escala__cape42__item_48__answer_1|false||Español|Ligero malestar
escala__cape42__item_48__answer_2|false||Español|Bastante malestar
escala__cape42__item_48__answer_3|false||Español|Mucho malestar
escala__cape42__item_49__answer_0|false||Español|Ningún malestar
escala__cape42__item_49__answer_1|false||Español|Ligero malestar
escala__cape42__item_49__answer_2|false||Español|Bastante malestar
escala__cape42__item_49__answer_3|false||Español|Mucho malestar
escala__cape42__item_50__answer_0|false||Español|Ningún malestar
escala__cape42__item_50__answer_1|false||Español|Ligero malestar
escala__cape42__item_50__answer_2|false||Español|Bastante malestar
escala__cape42__item_50__answer_3|false||Español|Mucho malestar
escala__cape42__item_51__answer_0|false||Español|Ningún malestar
escala__cape42__item_51__answer_1|false||Español|Ligero malestar
escala__cape42__item_51__answer_2|false||Español|Bastante malestar
escala__cape42__item_51__answer_3|false||Español|Mucho malestar
escala__cape42__item_52__answer_0|false||Español|Ningún malestar
escala__cape42__item_52__answer_1|false||Español|Ligero malestar
escala__cape42__item_52__answer_2|false||Español|Bastante malestar
escala__cape42__item_52__answer_3|false||Español|Mucho malestar
escala__cape42__item_53__answer_0|false||Español|Ningún malestar
escala__cape42__item_53__answer_1|false||Español|Ligero malestar
escala__cape42__item_53__answer_2|false||Español|Bastante malestar
escala__cape42__item_53__answer_3|false||Español|Mucho malestar
escala__cape42__item_54__answer_0|false||Español|Ningún malestar
escala__cape42__item_54__answer_1|false||Español|Ligero malestar
escala__cape42__item_54__answer_2|false||Español|Bastante malestar
escala__cape42__item_54__answer_3|false||Español|Mucho malestar
escala__cape42__item_55__answer_0|false||Español|Ningún malestar
escala__cape42__item_55__answer_1|false||Español|Ligero malestar
escala__cape42__item_55__answer_2|false||Español|Bastante malestar
escala__cape42__item_55__answer_3|false||Español|Mucho malestar
escala__cape42__item_56__answer_0|false||Español|Ningún malestar
escala__cape42__item_56__answer_1|false||Español|Ligero malestar
escala__cape42__item_56__answer_2|false||Español|Bastante malestar
escala__cape42__item_56__answer_3|false||Español|Mucho malestar
protocol_result__names__síntomas_y_manifestaciones|false||Español|Síntomas y manifestaciones
protocol_result__names__recuerdos_y_expectativas|false||Español|Recuerdos y expectativas
protocol_result__names__imágenes|false||Español|Imágenes
protocol_result__names__amt_1|false||Español|AMT 1
protocol_result__names__amt_2|false||Español|AMT 2
protocol_result__names__protocolo_ketamina_preguntas_1|false||Español|Protocolo Ketamina Preguntas 1
protocol_result__names__mnésica|false||Español|Mnésica
protocol_result__names__[deprecated]eidética|false||Español|Eidética
protocol_result__names__eidética|false||Español|Eidética
protocol_result__names__mnésica_reciente|false||Español|Mnésica Reciente
protocol_result__names__social|false||Español|Social
protocol_result__names__relato_7_días|false||Español|Relato 7 días
protocol_result__names__test_de_rorschach|false||Español|Test de Rorschach
protocol_result__names__antartida_2020_-_version_1|false||Español|Antartida 2020 V1
protocol_result__names__adhoc_whatsapp|false||Español|Adhoc WhatsApp
protocol_result__feature_extraction__title|false||Español|FEATURES
protocol_result__feature_extraction__last_values_empty|false||Español|Datos insuficientes
protocol_result__feature_extraction__invalid_value|false||Español|Datos inválidos
protocol_result__feature_extraction__not_ready|false||Español|Las métricas de este item todavía se están calculando
protocol_result__feature_extraction__sumary_table_header|true||Español|"[""Medida"", ""Valor"", ""Distribuci\u00f3n poblacional"", ""Valor promedio del paciente"", ""Explicaci\u00f3n"", "" ""]"
protocol_result__feature_extraction__feature_category__complexity__flesch_reading_ease__references|false||Español|<ul><li>Thomas, P., Leudar, I., Newby, D., & Johnston, M. (1993). Syntactic processing and written language output in first onset psychosis. Journal of communication disorders, 26(4), 209-230.</li> <li>Barch, D. M., & Berenbaum, H. (1997). The effect of language production manipulations on negative thought disorder and discourse coherence disturbances in schizophrenia. Psychiatry Research, 71(2), 115-127.</li></ul>
protocol_result__feature_extraction__feature_category__pitch__pitch_mean__name|false||Español|Tono principal del habla
protocol_result__feature_extraction__feature_category__pitch__pitch_mean__short_explanation|false||Español|Valores bajos del tono principal están asociados con rasgos presentes en  cuadros depresivos.
protocol_result__feature_extraction__feature_category__pitch__pitch_mean__large_explanation|false||Español|<p>Diversos trabajos estudiaron el efecto del tono fundamental del habla (pitch) con rasgos depresivos asociando valores bajos del tono fundamental con valores altos de expresión de síntomas depresivos. </br> También algunos trabajos encuentran informativo los niveles de pitch para predecir primeros episodios psicóticos</p>
protocol_result__feature_extraction__feature_category__pitch__pitch_mean__references|false||Español|<ul><li>Wang, J., Zhang, L., Liu, T., Pan, W., Hu, B., & Zhu, T. (2019). Acoustic differences between healthy and depressed people: a cross-situation study. BMC psychiatry, 19(1), 1-12.</li><li>S. Scherer, G. M. Lucas, J. Gratch, A. Rizzo and L. P. Morency, 'Self-Reported Symptoms of Depression and PTSD Are Associated with Reduced Vowel Space in Screening Interviews', IEEE Trans. Affect. Comput., 2016</li><li>Agurto, C., Pietrowicz, M., Norel, R., Eyigoz, E. K., Stanislawski, E., Cecchi, G., & Corcoran, C. (2020, July). Analyzing acoustic and prosodic fluctuations in free speech to predict psychosis onset in high-risk youths. In 2020 42nd Annual International Conference of the IEEE Engineering in Medicine & Biology Society (EMBC) (pp. 5575-5579). IEEE.</li></ul>
protocol_result__feature_extraction__feature_category__pitch__pitch_std__name|false||Español|Variación en el tono del habla
protocol_result__feature_extraction__feature_category__pitch__pitch_std__short_explanation|false||Español|La disminución en la variación en el tono del habla puede estar relacionada con rasgos presentes en cuadros depresivos.
protocol_result__feature_extraction__feature_category__pitch__pitch_std__large_explanation|false||Español|<p>Diversos trabajos estudiaron el efecto en las variaciones del tono fundamental del habla (pitch) con rasgos depresivos asociando una baja variación del tono fundamental con valores altos en diferentes escalas de depresión.</br>También algunos trabajos encuentran informativo las variaciones del pitch para predecir primeros episodios psicóticos</p>
protocol_result__feature_extraction__feature_category__pitch__pitch_std__references|false||Español|<ul> <li>Wang, J., Zhang, L., Liu, T., Pan, W., Hu, B., & Zhu, T. (2019). Acoustic differences between healthy and depressed people: a cross-situation study. BMC psychiatry, 19(1), 1-12. </li> <li>Cannizzaro, M., Harel, B., Reilly, N., Chappell, P., & Snyder, P. J. (2004). Voice acoustical measurement of the severity of major depression. Brain and cognition, 56(1), 30-35.</li> <li> Horwitz, R., Quatieri, T. F., Helfer, B. S., Yu, B., Williamson, J. R., & Mundt, J. (2013, May). On the relative importance of vocal source, system, and prosody in human depression. In 2013 IEEE International Conference on Body Sensor Networks (pp. 1-6). IEEE . </li> <li>S. Scherer, G. M. Lucas, J. Gratch, A. Rizzo and L. P. Morency, 'Self-Reported Symptoms of Depression and PTSD Are Associated with Reduced Vowel Space in Screening Interviews', IEEE Trans. Affect. Comput., 2016.</li> </ul>
protocol_result__feature_extraction__word_cloud__title|false||Español|Contenido del relato
escala_result__title|false||Español|Laboratorio de la mente
escala_result__escala__title|false||Español|Escala
escala_result__escala__names__cape42|false||Español|Cape 42
escala_result__escala__names__beck_bdi2|false||Español|Beck BDI-2
escala_result__escala__names__phq9|false||Español|PHQ-9
escala_result__escala__names__phq9-ar|false||Español|PHQ-9 AR
escala_result__escala__names__phq9-mx|false||Español|PHQ-9 MX
escala_result__escala__names__k10|false||Español|K10
escala_result__escala__names__gad7|false||Español|GAD-7
escala_result__escala__function_names__cape42__global_distress|false||Español|Angustia global
escala_result__escala__function_names__beck_bdi2__score|false||Español|Score
escala_result__escala__function_names__phq9__score|false||Español|Score
escala_result__escala__function_names__phq9-ar__score|false||Español|Score
escala_result__escala__function_names__phq9-mx__score|false||Español|Score
escala_result__escala__function_names__k10__score|false||Español|Score
escala_result__escala__function_names__gad7__score|false||Español|Score
escala_result__escala__escala_info__name|false||Español|Nombre de la escala
escala_result__escala__escala_info__creation_date|false||Español|Fecha de creación
escala_result__escala__escala_info__fill_up_date|false||Español|Fecha de respuesta
escala_result__calculations__title|false||Español|Cálculo de resultados
escala_result__calculations__calcs__cape42|false||Español|<p>El cuestionario fue diseñado para indagar las experiencias psicóticas a lo largo de la vida en la población en general. Para esta escala no se definieron puntos de corte que determinen la presencia de psicosis porque fue pensada en función de dimensiones sintomáticas, y no en relación a diagnósticos categóricos</p>
escala_result__calculations__calcs__k10|false||Español|<p>Consta de 10 ítems con formato de respuesta tipo Likert de cinco puntos: siempre, muchas veces, a veces, pocas veces y nunca. A la respuesta “nunca” se le asigna el valor escalar de 1 y a la respuesta “siempre”, de 5 puntos.</p><p><b>La suma de las puntuaciones tiene un mínimo de 10 y un máximo de 50.</b></p><p>Los rangos del instrumento presentan cuatro niveles:</p><ul><li>Riesgo bajo de padecer malestar psicológico (10-15 puntos)</li><li>Riesgo moderado de padecer malestar psicológico (16- 21 puntos)</li><li>Riesgo alto de padecer malestar psicológico (22- 29 puntos)</li><li>Riesgo muy alto de padecer malestar psicológico (30- 50 puntos)</li></ul>Rereferencias:<ul><li>Andrews, G., & Slade, T. (2001). Interpreting scores on the Kessler psychological distress scale (K10). Australian and New Zealand journal of public health, 25(6), 494-497.</li></ul>
doctors_manager__form__fields__placeholders__last_name|false||Español|Apellido
doctors_manager__form__fields__placeholders__country|false||Español|País
doctors_manager__form__server__error__user_email_already_exists|false||Español|Ya existe un usuario con este email
escala__cape42__item_57__answer_0|false||Español|Ningún malestar
escala__cape42__item_57__answer_1|false||Español|Ligero malestar
escala__cape42__item_57__answer_2|false||Español|Bastante malestar
escala__cape42__item_57__answer_3|false||Español|Mucho malestar
escala__cape42__item_58__answer_0|false||Español|Ningún malestar
escala__cape42__item_58__answer_1|false||Español|Ligero malestar
escala__cape42__item_58__answer_2|false||Español|Bastante malestar
escala__cape42__item_58__answer_3|false||Español|Mucho malestar
escala__cape42__item_59__answer_0|false||Español|Ningún malestar
escala__cape42__item_59__answer_1|false||Español|Ligero malestar
escala__cape42__item_59__answer_2|false||Español|Bastante malestar
escala__cape42__item_59__answer_3|false||Español|Mucho malestar
escala__cape42__item_60__answer_0|false||Español|Ningún malestar
escala__cape42__item_60__answer_1|false||Español|Ligero malestar
escala__cape42__item_60__answer_2|false||Español|Bastante malestar
escala__cape42__item_60__answer_3|false||Español|Mucho malestar
escala__cape42__item_61__answer_0|false||Español|Ningún malestar
escala__cape42__item_61__answer_1|false||Español|Ligero malestar
escala__cape42__item_61__answer_2|false||Español|Bastante malestar
escala__cape42__item_61__answer_3|false||Español|Mucho malestar
escala__cape42__item_62__answer_0|false||Español|Ningún malestar
escala__cape42__item_62__answer_1|false||Español|Ligero malestar
escala__cape42__item_62__answer_2|false||Español|Bastante malestar
escala__cape42__item_62__answer_3|false||Español|Mucho malestar
escala__cape42__item_63__answer_0|false||Español|Ningún malestar
escala__cape42__item_63__answer_1|false||Español|Ligero malestar
escala__cape42__item_63__answer_2|false||Español|Bastante malestar
escala__cape42__item_63__answer_3|false||Español|Mucho malestar
escala__cape42__item_64__answer_0|false||Español|Ningún malestar
escala__cape42__item_64__answer_1|false||Español|Ligero malestar
escala__cape42__item_64__answer_2|false||Español|Bastante malestar
escala__cape42__item_64__answer_3|false||Español|Mucho malestar
escala__cape42__item_65__answer_0|false||Español|Ningún malestar
escala__cape42__item_65__answer_1|false||Español|Ligero malestar
escala__cape42__item_65__answer_2|false||Español|Bastante malestar
escala__cape42__item_65__answer_3|false||Español|Mucho malestar
escala__cape42__item_66__answer_0|false||Español|Ningún malestar
escala__cape42__item_66__answer_1|false||Español|Ligero malestar
escala__cape42__item_66__answer_2|false||Español|Bastante malestar
escala__cape42__item_66__answer_3|false||Español|Mucho malestar
escala__cape42__item_67__answer_0|false||Español|Ningún malestar
escala__cape42__item_67__answer_1|false||Español|Ligero malestar
escala__cape42__item_67__answer_2|false||Español|Bastante malestar
escala__cape42__item_67__answer_3|false||Español|Mucho malestar
escala__cape42__item_68__answer_0|false||Español|Ningún malestar
escala__cape42__item_68__answer_1|false||Español|Ligero malestar
escala__cape42__item_68__answer_2|false||Español|Bastante malestar
escala__cape42__item_68__answer_3|false||Español|Mucho malestar
escala__cape42__item_69__answer_0|false||Español|Ningún malestar
escala__cape42__item_69__answer_1|false||Español|Ligero malestar
escala__cape42__item_69__answer_2|false||Español|Bastante malestar
escala__cape42__item_69__answer_3|false||Español|Mucho malestar
escala__cape42__item_70__answer_0|false||Español|Ningún malestar
escala__cape42__item_70__answer_1|false||Español|Ligero malestar
escala__cape42__item_70__answer_2|false||Español|Bastante malestar
escala__cape42__item_70__answer_3|false||Español|Mucho malestar
escala__cape42__item_71__answer_0|false||Español|Ningún malestar
escala__cape42__item_71__answer_1|false||Español|Ligero malestar
escala__cape42__item_71__answer_2|false||Español|Bastante malestar
escala__cape42__item_71__answer_3|false||Español|Mucho malestar
escala__cape42__item_72__answer_0|false||Español|Ningún malestar
escala__cape42__item_72__answer_1|false||Español|Ligero malestar
escala__cape42__item_72__answer_2|false||Español|Bastante malestar
escala__cape42__item_72__answer_3|false||Español|Mucho malestar
escala__cape42__item_73__answer_0|false||Español|Ningún malestar
escala__cape42__item_73__answer_1|false||Español|Ligero malestar
escala__cape42__item_73__answer_2|false||Español|Bastante malestar
escala__cape42__item_73__answer_3|false||Español|Mucho malestar
escala__cape42__item_74__answer_0|false||Español|Ningún malestar
escala__cape42__item_74__answer_1|false||Español|Ligero malestar
escala__cape42__item_74__answer_2|false||Español|Bastante malestar
escala__cape42__item_74__answer_3|false||Español|Mucho malestar
escala__cape42__item_75__answer_0|false||Español|Ningún malestar
escala__cape42__item_75__answer_1|false||Español|Ligero malestar
escala__cape42__item_75__answer_2|false||Español|Bastante malestar
escala__cape42__item_75__answer_3|false||Español|Mucho malestar
escala__cape42__item_76__answer_0|false||Español|Ningún malestar
escala__cape42__item_76__answer_1|false||Español|Ligero malestar
escala__cape42__item_76__answer_2|false||Español|Bastante malestar
escala__cape42__item_76__answer_3|false||Español|Mucho malestar
escala__cape42__item_77__answer_0|false||Español|Ningún malestar
escala__cape42__item_77__answer_1|false||Español|Ligero malestar
escala__cape42__item_77__answer_2|false||Español|Bastante malestar
escala__cape42__item_77__answer_3|false||Español|Mucho malestar
escala__cape42__item_78__answer_0|false||Español|Ningún malestar
escala__cape42__item_78__answer_1|false||Español|Ligero malestar
escala__cape42__item_78__answer_2|false||Español|Bastante malestar
escala__cape42__item_78__answer_3|false||Español|Mucho malestar
escala__cape42__item_79__answer_0|false||Español|Ningún malestar
escala__cape42__item_79__answer_1|false||Español|Ligero malestar
escala__cape42__item_79__answer_2|false||Español|Bastante malestar
escala__cape42__item_79__answer_3|false||Español|Mucho malestar
escala__cape42__item_80__answer_0|false||Español|Ningún malestar
escala__cape42__item_80__answer_1|false||Español|Ligero malestar
escala__cape42__item_80__answer_2|false||Español|Bastante malestar
escala__cape42__item_80__answer_3|false||Español|Mucho malestar
escala__cape42__item_81__answer_0|false||Español|Ningún malestar
escala__cape42__item_81__answer_1|false||Español|Ligero malestar
escala__cape42__item_81__answer_2|false||Español|Bastante malestar
escala__cape42__item_81__answer_3|false||Español|Mucho malestar
escala__cape42__item_82__answer_0|false||Español|Ningún malestar
escala__cape42__item_82__answer_1|false||Español|Ligero malestar
escala__cape42__item_82__answer_2|false||Español|Bastante malestar
escala__cape42__item_82__answer_3|false||Español|Mucho malestar
escala__cape42__item_83__answer_0|false||Español|Ningún malestar
escala__cape42__item_83__answer_1|false||Español|Ligero malestar
escala__cape42__item_83__answer_2|false||Español|Bastante malestar
escala__cape42__item_83__answer_3|false||Español|Mucho malestar
escala__gad7__item_0__answer_0|false||Español|Nunca
escala__gad7__item_0__answer_1|false||Español|Varios días
escala__gad7__item_0__answer_2|false||Español|Más de la mitad de los días
escala__gad7__item_0__answer_3|false||Español|Casi todos los días
escala__gad7__item_0__answer_3|false|es-ES||Casi cada día
escala__gad7__item_1__answer_0|false||Español|Nunca
escala__gad7__item_1__answer_1|false||Español|Varios días
escala__gad7__item_1__answer_2|false||Español|Más de la mitad de los días
escala__gad7__item_1__answer_3|false||Español|Casi todos los días
escala__gad7__item_1__answer_3|false|es-ES||Casi cada día
escala__gad7__item_2__answer_0|false||Español|Nunca
escala__gad7__item_2__answer_1|false||Español|Varios días
escala__gad7__item_2__answer_2|false||Español|Más de la mitad de los días
escala__gad7__item_2__answer_3|false||Español|Casi todos los días
escala__gad7__item_2__answer_3|false|es-ES||Casi cada día
escala__gad7__item_3__answer_0|false||Español|Nunca
escala__gad7__item_3__answer_1|false||Español|Varios días
escala__gad7__item_3__answer_2|false||Español|Más de la mitad de los días
escala__gad7__item_3__answer_3|false||Español|Casi todos los días
escala__gad7__item_3__answer_3|false|es-ES||Casi cada día
escala__gad7__item_4__answer_0|false||Español|Nunca
escala__gad7__item_4__answer_1|false||Español|Varios días
escala__gad7__item_4__answer_2|false||Español|Más de la mitad de los días
escala_result__calculations__calcs__beck_bdi2|false||Español|<p>Escala autoadministrada de 21 ítems. En cada uno de éstos, la persona tiene que elegir, entre un conjunto de 4 alternativas ordenadas de menor a mayor gravedad, la frase que mejor describe su estado durante las últimas dos semanas incluyendo el día en que completa el instrumento.</p><p>Cada ítem se valora de 0 a 3 puntos en función de la alternativa escogida y, tras sumar directamente la puntuación de cada ítem, se puede obtener una puntuación total que varía de 0 a 63</p><ul>   <li><b>Sin depresión:</b> indica (puntaje menores a 14) indica minimo sintomas depresivos o ninguno</li>   <li><b>Leve:</b> indica niveles leves de síntomas depresivos (puntaje 14 a 19)</li>   <li><b>Moderado:</b> indica niveles moderados de síntomas depresivos (puntaje 20 a 28)</li>   <li><b>Grave:</b> indica niveles graves de síntomas depresivos (puntaje 29 en adelante)</li></ul>
escala_result__scores__values__phq9__daily_life_question_choices__not_difficult|false||Español|No ha sido difícil
escala_result__scores__values__phq9__daily_life_question_choices__somewhat_difficult|false||Español|Un poco difícil
escala_result__scores__values__phq9__daily_life_question_choices__very_difficult|false||Español|Muy difícil
escala_result__scores__values__phq9__daily_life_question_choices__extremely_difficult|false||Español|Extremadamente difícil
escala_result__scores__values__phq9-ar__not_present|false||Español|Mínima o sin presencia
escala_result__scores__values__phq9-ar__light|false||Español|Leve
escala_result__scores__values__phq9-ar__moderate|false||Español|Moderada
escala_result__scores__values__phq9-ar__moderately_severe|false||Español|Moderadamente grave
escala_result__scores__values__phq9-ar__severe|false||Español|Grave
escala_result__scores__values__phq9-ar__daily_life_question_choices__not_difficult|false||Español|Ninguna dificultad
